ara001		0.6707763671875	0.10015869140625	16.517782227407945	1 
ara002		0.80499267578125	0.053955078125	23.475192064880012	1 
ara003		0.69769287109375	0.0986328125	16.992857366247154	1 
ara004		0.72650146484375	0.076568603515625	19.543715358946095	1 
ara005		0.66265869140625	0.035736083984375	25.363658768389598	1 
ara006		0.68243408203125	6.103515625e-005	80.96961294947005	1 
ara007		0.723876953125	0.161651611328125	13.021694235132546	1 
ara008		0.671417236328125	0.00811767578125	38.351215688015394	1 
ara009		0.62188720703125	0.00030517578125	66.18323115809288	1 
ara010		0.673492431640625	0.0068359375	39.87069272670732	1 
ara011		0.67279052734375	6.103515625e-005	80.84599614827252	1 
ara012		0.649871826171875	0.003692626953125	44.90984548186635	1 
ara013		0.79095458984375	0.096649169921875	18.259068443140972	1 
ara014		0.67120361328125	0.000946044921875	57.01885053767877	1 
ara015		0.673614501953125	6.103515625e-005	80.85662735249315	1 
ara016		0.50421142578125	6.103515625e-005	78.34065244324788	1 
ara017		0.9031982421875	0.0001220703125	77.38346054643367	1 
ara018		0.662811279296875	6.103515625e-005	80.71619659301257	1 
ara019		0.66180419921875	0.0020751953125	50.073410814624154	1 
ara020		0.670013427734375	3.0517578125e-005	86.83066882880814	1 
ara021		0.6444091796875	3.0517578125e-005	86.49223306657842	1 
ara022		0.597381591796875	6.103515625e-005	79.81343550131999	1 
ara023		0.66156005859375	0.007965087890625	38.3875740922677	1 
ara024		0.6668701171875	0.076080322265625	18.85537826677543	1 
ara025		0.655426025390625	0.00555419921875	41.43804458304843	1 
ara026		0.667724609375	0.006744384765625	39.91310087952565	1 
ara029		0.670623779296875	0.003082275390625	46.75215019926334	1 
ara030		0.64471435546875	9.1552734375e-005	76.95392041468331	1 
ara031		0.549041748046875	0.100433349609375	14.754548425261365	1 
ara032		0.66375732421875	0.002166748046875	49.724018251431616	1 
ara033		0.666046142578125	0.00146484375	53.154260300040406	1 
ara034		0.668701171875	0.00225830078125	49.42900599029858	1 
ara035		0.66485595703125	0.0025634765625	48.27796426469308	1 
ara036		0.679168701171875	6.103515625e-005	80.9279520590912	1 
ara037		0.66900634765625	3.0517578125e-005	86.8176034682729	1 
ara038		0.6710205078125	0.004547119140625	43.37998919762838	1 
ara039		0.672271728515625	0.018310546875	31.29687065087667	1 
ara040		0.67156982421875	0.029052734375	27.278083204776603	1 
ara041		0.6224365234375	0.026092529296875	27.551577771345265	1 
ara043		0.67608642578125	0.051025390625	22.444317565456533	1 
ara044		0.6732177734375	0.032196044921875	26.407060969409205	1 
ara045		0.69439697265625	0.01702880859375	32.208471096255295	1 
ara046		0.672821044921875	0.098175048828125	16.717968823946798	1 
ara048		0.670318603515625	0.0186767578125	31.09959570911556	1 
ara049		0.69830322265625	0.0478515625	23.282958458356248	1 
ara050		0.6793212890625	0.05767822265625	21.421267116508908	1 
ara051		0.668060302734375	0.009368896484375	37.06254450990287	1 
ara052		0.65716552734375	0.010467529296875	35.95661177348226	1 
ara053		0.67803955078125	0.037811279296875	25.072673121140454	1 
ara054		0.667083740234375	0.018310546875	31.229580793808722	1 
ara055		0.675048828125	0.004638671875	43.258830693757766	1 
ara056		0.666046142578125	0.011474609375	35.27532814899892	1 
ara057		0.626007080078125	0.006683349609375	39.43170130370835	1 
ara058		0.70220947265625	0.074676513671875	19.465652986337084	1 
ara059		0.823974609375	0.081207275390625	20.12637779215197	1 
ara060		0.67291259765625	0.0982666015625	16.711054442160528	1 
ara061		0.66986083984375	3.0517578125e-005	86.82869049156281	1 
ara062		0.682159423828125	0.024200439453125	29.001252615992886	1 
ara063		0.672027587890625	0.013763427734375	33.77320990076929	1 
ara064		0.678375244140625	0.053863525390625	22.003504322435596	1 
ara065		0.693328857421875	0.014068603515625	33.85376572309254	1 
ara066		0.695556640625	0.054290771484375	22.152129762949908	1 
ara067		0.673004150390625	0.01678466796875	32.062099759500406	1 
ara068		0.6705322265625	0.02410888671875	28.884849981177595	1 
ara069		0.6666259765625	0.113067626953125	15.410879110963176	1 
ara070		0.633087158203125	0.01904296875	30.434576989651354	1 
eng002		0.7196044921875	0.031768798828125	27.101861424970682	1 
eng011		0.63525390625	0.00518798828125	41.75896715678475	1 
eng012		0.66741943359375	0.00909423828125	37.312650379227634	1 
eng013		0.646270751953125	0.007293701171875	38.94933071334417	1 
eng014		0.64581298828125	0.01019287109375	36.03620486479138	1 
eng024		0.68719482421875	0.0029296875	47.405171635143155	1 
eng038		0.586669921875	0.000213623046875	68.77491435563174	1 
eng040		0.674102783203125	0.008392333984375	38.09686722732203	1 
eng056		0.680389404296875	0.003570556640625	45.600432298789286	1 
eng057		0.671478271484375	0.05364990234375	21.949260560435263	1 
eng058		0.669830322265625	0.00506591796875	42.426133009235485	1 
eng080		0.633697509765625	0.012786865234375	33.902358249592034	1 
eng085		0.667694091796875	0.01092529296875	35.72288883277572	1 
eng108		0.843597412109375	3.0517578125e-005	88.83170347501603	1 
eng110		0.661468505859375	0.0321044921875	26.278867326610552	1 
eng113		0.99371337890625	0.02886962890625	30.736398711226542	1 
eng115		0.64337158203125	0.008819580078125	37.26027932478928	1 
eng129		0.638427734375	0.018310546875	30.84820859623186	1 
eng134		0.639068603515625	0.0264892578125	27.64955383235458	1 
eng141		0.641357421875	0.019439697265625	30.36821254885327	1 
eng145		0.64581298828125	0.161590576171875	12.03381491215259	1 
eng164		0.656463623046875	0.018310546875	31.090186997739828	1 
eng185		0.66259765625	0.00634765625	40.37272990705801	1 
eng188		0.669158935546875	0.060150146484375	20.925851846483845	1 
eng194		0.7017822265625	6.103515625e-005	81.21244608619912	1 
eng206		0.751861572265625	0.06854248046875	20.803561431690202	1 
eng215		0.806243896484375	0.11114501953125	17.211528668261064	1 
eng217		0.67376708984375	0.011383056640625	35.44501794396906	1 
eng221		0.708099365234375	0.064239501953125	20.845840797155645	1 
eng225		0.6734619140625	0.04083251953125	24.34613723707796	1 
eng226		0.672821044921875	0.005279541015625	42.106067979410284	1 
